
04/08/24,"Cash Withdrawal 04/06 06: 04p # 7164 Citibank ATM 164 CANAL STREET, NY, NY",Miscellaneous,Other,200,0,
04/09/24,Mobile Purchase Sign Based 04/05 08: 06p # 7164 D2723 HARI 99999 INC NEW YORK NY 24097 Restaurant/ Bar,Food,Restaurant,14.14,0,
04/09/24,Mobile Purchase Sign Based 04/07 01: 40p # 7164 D2723 SQ * NOONA NOODLES New York NY 24099 Restaurant/ Bar,Food,Restaurant,37.02,0,
04/09/24,Mobile Purchase Sign Based 04/06 03: 57p # 7164 D2723 Uniqlo USA LLC New York NY 24098 Specialty Retail stores.,Miscellaneous,Retail,47.9,0,185.77
04/09/24,Mobile Purchase Sign Based 04/05 07: 46a # 7164 D2723 MTA* NYCT PAYGO NEW YORK NY 24097 Misc Transportation,Transportation,Public,2.9,0,
04/09/24,Mobile Purchase Sign Based 04/07 11: 39a # 7164 D2723 MTA* NYCT PAYGO NEW YORK NY 24099 Misc Transportation,Transportation,Public,2.9,0,
04/09/24,Mobile Purchase Sign Based 04/07 12: 38a# 7164 D2723 MTA* NYCT PAYGO NEW YORK NY 24099 Misc Transportation,Transportation,Public,2.9,0,
04/10/24,Mobile Purchase PIN Based D2723 CVS/ PHARM 10828--51 AS NEW YORK 00YUS07159,Miscellaneous,Retail,3.79,0,181.98
04/11/24,Mobile Purchase Sign Based 04/09 01: 46p # 7164 D2723 MCDONALD'S F4682 NEW YORK NY 24101 Restaurant/ Bar,Food,Restaurant,15.83,0,146.92
04/11/24,Mobile Purchase Sign Based 04/09 07: 52p # 7164 D2723 TST* THE KATI ROLL COM NEW YORK NY 24101 Restaurant/ Bar,Food,Restaurant,16.33,0,146.92
04/11/24,Mobile Purchase Sign Based 04/09 01: 31p# 7164 D2723 MTA* NYCT PAYGO NEW YORK NY 24101 Misc Transportation,Transportation,Public,2.9,0,
04/12/24,Mobile Purchase Sign Based 04/10 12: 25p# 7164 D2723 SQ * AMBO New York NY 24102 Restaurant/ Bar,Food,Restaurant,14.14,0,132.78
04/15/24,Debit Card Purchase 04/10 08: 59p # 7164 KYURAMEN (NY- UNION SQU CHICAGO IL 24103 Restaurant/ Bar,Food,Restaurant,64.23,0,1568.55
04/15/24,Transfer From Money Market 04/13 12: 31a# 7164 ONLINE Reference# 000465,Income,,0,1500,1568.55
04/16/24,Debit Card Purchase 04/13 12: 32a # 7164 YUNSHANG RICE NOODLE H BROOKLYN NY 24106 Restaurant/ Bar,Food,Restaurant,91.46,0,1401.64
04/16/24,Mobile Purchase Sign Based 04/12 01: 29p# 7164 D2723 SQ* BOBA GUYS SOHO New York NY 24104 Restaurant/ Bar,Food,Restaurant,7.19,0,
04/16/24,Mobile Purchase Sign Based 04/12 01: 45p # 7164 D2723 SQ* ME CHICKEN RICE New York NY 24104 Restaurant/ Bar,Food,Restaurant,12.96,0,
04/16/24,Mobile Purchase Sign Based 04/14 04: 45p # 7164 D2723 TARGET GET 00028506 BROOKLYN NY 24106 Food & Beverages,Food,Food & Beverage,5.05,0,
04/16/24,Mobile Purchase Sign Based 04/14 11: 01p # 7164 D2723 MCDONALD'S F4682 NEW YORK NY 24106 Restaurant/ Bar,Food,Food & Beverage,24.51,0,
04/16/24,Mobile Purchase Sign Based 04/14 11: 43a # 7164 D2723 SQ* AMBO New York NY 24106 Restaurant/ Bar,Food,Restaurant,14.14,0,
04/16/24,Mobile Purchase Sign Based 04/12 03: 57p # 7164 D2723 MTA* NYCT PAYGO NEW YORK NY 24104 Misc Transportation,Transportation,Public,2.9,0,
04/16/24,Mobile Purchase Sign Based 04/13 06: 30p # 7164 D2723 MTA* NYCT PAYGO NEW YORK NY 24105 Misc Transportation,Transportation,Public,2.9,0,
04/16/24,Mobile Purchase Sign Based 04/14 03: 52p# 7164 D2723 MTA* NYCT PAYGO NEW YORK NY 24106 Misc Transportation,Transportation,Public,2.9,0,
04/16/24,Mobile Purchase Sign Based 04/14 10: 24p # 7164 D2723 MTA* NYCT PAYGO NEW YORK NY 24106 Misc Transportation,Transportation,Public,2.9,0,
04/17/24,Mobile Purchase PIN Based D2723 TRADER JO TRADER JOES NEW YORK 00YUS07154,Food,Food & Beverage,7.98,0,1366.54
04/17/24,Mobile Purchase PIN Based D2723 Duane Rea 1 UNION SQUA NEW YORK 00YUS07159,Miscellaneous,Retail,16.32,0,1366.54
04/17/24,Zelle Debit PAY ID: CTIkdyxqqOal ORG ID: BAC NAME: JOYCE SHI,Miscellaneous,Digital Payment,5,0,
04/17/24,Mobile Purchase Sign Based 04/15 07: 34p # 7164 D2723 MTA* NYCT PAYGO NEW YORK NY 24107 Misc Transportation,Transportation,Public,2.9,0,
04/17/24,Mobile Purchase Sign Based 04/15 11: 21p # 7164 D2723 MTA* NYCT PAYGO NEW YORK NY 24107 Misc Transportation,Transportation,Public,2.9,0,
04/18/24,Mobile Purchase Sign Based 04/16 01: 15p# 7164 D2723 SQ * AMBO New York NY 24108 Restaurant/ Bar,Food,Restaurant,20.13,0,1338.26
04/18/24,Mobile Purchase Sign Based 04/16 07: 19p # 7164 Amazon Prime* 5L0QX05G3 8882804331 WA 24108 Misc Mail & Phone orders,Miscellaneous,Retail,8.15,0,
04/19/24,Mobile Purchase PIN Based D2723 TRADER JO TRADER JOES NEW YORK 00YUS07154,Food,Food & Beverage,9.68,0,1335.57
04/19/24,Zelle Credit PAY ID: JPM99afrvbdj ORG ID: JPM NAME: MAXIMILIAN W,Income,,0,44,
04/19/24,Debit PIN Purchase Strand Book Store RetaiNew York 00YUS07159.,Miscellaneous,Retail,37.01,0,
04/22/24,Mobile Purchase Sign Based 04/17 10: 22p # 7164 D2723 HAN'S DELI NEW YORK NY 24110 Food & Beverages,Food,Restaurant,5.98,0,
04/22/24,Mobile Purchase Sign Based 04/17 10: 36p# 7164 D2723 FOOD LOVERS CORP. ASTORIA NY 24110 Restaurant/ Bar,Food,Restaurant,11.5,0,
04/22/24,Zelle Credit PAY ID: BACkaftna2mf ORG ID: BAC NAME: JUSTIN X Z C,Income,,0,65,
04/22/24,Zelle Credit PAY ID: JPM99afwsk17 ORG ID: JPM NAME: MAXIMILIAN W,Income,,0,19,
04/22/24,Cash Withdrawal 04/20 02: 45p # 7164 Non Citi ATM 000000000290646 New York 00YUS051,Miscellaneous,Other,48.5,0,1353.59
04/23/24,Zelle Credit PAY ID: JPM99afyduh4 ORG ID: JPM NAME: MAXIMILIAN W,Income,,0,23,
04/23/24,Zelle Credit PAY ID: JPM99afyedfm ORG ID: JPM NAME: HSIN- YU LEE,Income,,0,23,
04/23/24,Zelle Debit PAY ID: CTImsezc2qbP ORG ID: BAC NAME: KAI CHUNG WA,Miscellaneous,Digital Payment,64.6,0,
04/29/24,Fee for non- Citibank ATM transaction,Miscellaneous,Fee,2.5,0,
04/29/24,Monthly Service Fee,Miscellaneous,Fee,12,0,
04/30/24,Debit Card Purchase 04/26 12: 02p # 7164 HELLO SAIGON NEW YORK NY 24118 Restaurant/ Bar,Food,Restaurant,31.92,0,
04/30/24,Debit Card Purchase 04/28 # 7164 PAYPAL* GRUBHUBFOOD PI 4029357733 IL 24120 Restaurant/ Bar,Food,Restaurant,42.53,0,203.93
04/30/24,Mobile Purchase Sign Based 04/25 05: 52p# 7164 D2723 H MART NEW YORK NY 24118 Food & Beverages,Food,Food & Beverage,24.48,0,
04/30/24,Mobile Purchase Sign Based 04/27 02: 39p # 7164 D2723 AG TRAVEL PLAZA 100010 NEWARK D? 24119 Food & Beverages,Food,Food & Beverage,4.49,0,
04/30/24,Mobile Purchase Sign Based 04/28 11: 24a # 7164 D2723 SQ* E.B INDUSTRIES LLC Washington DC 24120 Restaurant/ Bar,Food,Restaurant,16.5,0,
04/30/24,Zelle Debit PAY ID: CTIxhr6gkfco ORG ID: BAC NAME: MARIA CHEA,Income,,0,5,
04/30/24,Debit Card Purchase 04/26 02: 07p # 7164 BAT CAVE GAMES LTD SOUTHAMPTON GBR24118 Specialty Retail stores,Miscellaneous,Entertainment,21.29,0,
04/30/24,Fee for Non- Citibank ATM use,Miscellaneous,Fee,2.5,0,
04/30/24,Foreign Transaction Fee BAT CAVE GAMES LTD SOUTHAMPTON GBR24118,Miscellaneous,Retail,0.64,0,
04/30/24,Monthly Service Fee,Miscellaneous,Fee,12,0,
04/30/24,Debit Card Purchase 04/26 08: 11a# 7164 AIRBNB HM32BTAEJD 4158005959 CA 24118 Misc Transportation,Transportation,Public,235.17,0,203.93
04/30/24,Mobile Purchase Sign Based 04/26 11: 59p # 7164 D2723 MTA* NYCT PAYGO NEW YORK NY 24119 Misc Transportation,Transportation,Public,2.9,0,
04/30/24,Mobile Purchase Sign Based 04/27 11: 38a # 7164 D2723 MTA* NYCT PAYGO NEW YORK NY 24119 Misc Transportation,Transportation,Public,2.9,0,
